ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
A,2011-10-31,Life Sciences Tools & Services,AMP|WYNN|RJF|FITB|PFG,WAT|CRL|DHR|MTD|TMO,0.9208402815370287,0.9150503340250437,0.0057899475119850274
DOV,2024-02-29,Industrial Machinery & Supplies & Components,LOW|IEX|STE|CMI|AME,IR|OTIS|NDSN|SNA|ITW,0.5999521443942126,0.6926660736717032,-0.09271392927749056
DTE,2024-02-29,Multi-Utilities,CMS|FE|PPL|MO|ETR,ED|NI|XEL|CNP|PCG,0.8938930383860337,0.8084526201877089,0.08544041819832482
DUK,2024-02-29,Electric Utilities,VICI|LH|HON|FDS|AMCR,EIX|WEC|PPL|SO|VST,0.6494698090705922,0.8300406967280599,-0.18057088765746776
DVN,2024-02-29,Oil & Gas Exploration & Production,CF|CCI|AMT|NTRS|EOG,EQT|FANG|CTRA|APA|OXY,0.21760064403734566,0.6300362706874227,-0.41243562665007705
DXCM,2024-02-29,Health Care Equipment,HAL|SWK|USB|MCHP|FCX,BAX|GEHC|BDX|EW|ISRG,0.0008608167758531732,0.2960775230272248,-0.29521670625137164
ECL,2024-02-29,Specialty Chemicals,EMR|IRM|GRMN|VMC|XYL,DD|LYB|ALB|IFF|SHW,0.497559849511575,0.7196398482920393,-0.2220799987804643
ED,2024-02-29,Multi-Utilities,SRE|SO|CNP|LNT|ATO,SRE|PCG|PNW|DTE|CNP,0.9471128674729752,0.9161808970321365,0.03093197044083873
EIX,2024-02-29,Electric Utilities,CMS|NI|BDX|EQR|TAP,WEC|AEP|DUK|FE|SO,0.7106696567497912,0.8182858787647258,-0.10761622201493459
EOG,2024-02-29,Oil & Gas Exploration & Production,AMT|COP|EG|SBAC|CTRA,EXE|EQT|APA|COP|FANG,0.5262556088960566,0.6478936468389436,-0.12163803794288697
EQT,2024-02-29,Oil & Gas Exploration & Production,DLR|MOS|CTRA|BG|EXE,EXE|CTRA|OXY|FANG|DVN,0.2627908969014836,0.017248735763502204,0.2455421611379814
ES,2024-02-29,Electric Utilities,EXE|DD|D|UPS|BF-B,LNT|EXC|SO|FE|DUK,0.6827245037807017,0.805259398370379,-0.12253489458967726
ETR,2024-02-29,Electric Utilities,CMS|PPL|INVH|NI|BDX,VST|PEG|DUK|CEG|ES,0.8605244966862201,0.573705719003219,0.2868187776830011
EVRG,2024-02-29,Electric Utilities,LNT|WEC|CNP|SRE|ED,EIX|SO|PEG|ETR|WEC,0.8384448936490501,0.8177234170154407,0.020721476633609348
EW,2024-02-29,Health Care Equipment,DIS|CRL|EMR|EBAY|PWR,RVTY|SYK|RMD|BAX|ABT,0.5449732402694253,0.7166421272785136,-0.17166888700908833
EXC,2024-02-29,Electric Utilities,AEE|AON|BF-B|PFE|PNW,ES|AEP|EVRG|EIX|ETR,0.6014566063091638,0.7964101586738445,-0.1949535523646807
EXE,2024-02-29,Oil & Gas Exploration & Production,D|CTRA|CSGP|ES|CCI,APA|COP|TPL|OXY|EQT,0.3065591435326908,0.629667444854714,-0.32310830132202323
EXPE,2024-02-29,"Hotels, Resorts & Cruise Lines",GEN|PYPL|ROK|CHTR|APD,NCLH|BKNG|ABNB|HLT|MAR,0.42056617187164674,0.45757467902065274,-0.037008507149006
FANG,2024-02-29,Oil & Gas Exploration & Production,EBAY|DIS|IQV|GRMN|EMR,CTRA|TPL|EQT|EXE|DVN,0.0317404087338928,0.4734743091690191,-0.44173390043512634
FDS,2024-02-29,Financial Exchanges & Data,LH|DUK|REG|AVB|ED,NDAQ|CBOE|MCO|COIN|MSCI,0.2241920131371369,0.065472007210909,0.15872000592622793
FE,2024-02-29,Electric Utilities,CMS|DTE|EIX|BDX|PPL,VST|LNT|EIX|CEG|ES,0.8036822545548963,0.6162494018877258,0.18743285266717047
FICO,2024-02-29,Application Software,LII|CDNS|DHI|ARES|INTU,ORCL|TRMB|PLTR|WDAY|ADSK,0.6422953225032139,0.5724538140416333,0.06984150846158055
FIS,2024-02-29,Transaction & Payment Processing Services,TGT|DLTR|STLD|RJF|BAX,CPAY|XYZ|MA|JKHY|PYPL,0.40713079961056037,0.49458454383683154,-0.08745374422627117
FISV,2024-02-29,Transaction & Payment Processing Services,ABT|UNP|HLT|BSX|ROST,V|MA|XYZ|PYPL|CPAY,0.5766937376746566,0.45199551790118214,0.12469821977347445
FSLR,2024-02-29,Semiconductors,GNRC|DDOG|ON|CCL|MOS,ON|NXPI|AMD|MPWR|AVGO,0.6188710500838062,0.4125677314516273,0.20630331863217888
FTV,2024-02-29,Industrial Machinery & Supplies & Components,XYL|VMC|SYK|IR|CMI,XYL|OTIS|IR|SWK|GWW,0.6933136854129647,0.7550312674462292,-0.061717582033264495
GD,2024-02-29,Aerospace & Defense,SYY|CTAS|CHD|TMUS|CL,GE|RTX|AXON|TDG|HII,0.08781217156540215,0.03144645183133585,0.0563657197340663
GE,2024-02-29,Aerospace & Defense,HWM|HII|MLM|IR|VMC,BA|TXT|TDG|RTX|HII,0.3681654541084455,0.43119037541422367,-0.06302492130577819
GEHC,2024-02-29,Health Care Equipment,PWR|EW|AMAT|DIS|IQV,ISRG|RMD|SYK|BAX|IDXX,0.3200682419781462,0.46771644963031683,-0.14764820765217063
GILD,2024-02-29,Biotechnology,CPB|VZ|MSCI|KIM|O,AMGN|REGN|ABBV|VRTX|INCY,0.2267707068269683,0.05342072640705609,0.1733499804199122
GIS,2024-02-29,Packaged Foods & Meats,VICI|HSY|CAG|TDY|LH,CPB|MKC|KHC|HRL|CAG,0.4668176656124749,0.38702476575849437,0.07979289985398053
GPN,2024-02-29,Transaction & Payment Processing Services,PNC|EXR|T|KIM|MSCI,CPAY|JKHY|PYPL|XYZ|MA,0.3018046487050706,0.6243637355942094,-0.3225590868891388
GWW,2024-02-29,Industrial Machinery & Supplies & Components,ICE|SPG|NVR|J|MAR,PH|FTV|SNA|IEX|PNR,0.34291092354234587,0.568963730196329,-0.22605280665398308
HIG,2024-02-29,Property & Casualty Insurance,BSX|WAB|J|IEX|HII,WRB|PGR|ACGL|TRV|ALL,0.08465744955286009,0.8090211210468665,-0.7243636714940065
HII,2024-02-29,Aerospace & Defense,MLM|IEX|SYK|LOW|CMI,TXT|BA|TDG|HWM|GE,0.6037105207279843,0.563368880351945,0.04034164037603927
HLT,2024-02-29,"Hotels, Resorts & Cruise Lines",WAB|FISV|UNP|ABT|PCAR,MAR|NCLH|RCL|BKNG|EXPE,0.5234165798519789,0.5721738816547749,-0.04875730180279603
HPE,2024-02-29,"Technology Hardware, Storage & Peripherals",MMM|ORCL|KIM|MSCI|NKE,AAPL|DELL|HPQ|WDC|STX,-0.2774726189414067,0.05217932102223735,-0.32965193996364406
HPQ,2024-02-29,"Technology Hardware, Storage & Peripherals",REG|NDAQ|ADI|EVRG|AVB,SMCI|STX|WDC|NTAP|HPE,0.16887300034017222,0.4206680880976318,-0.25179508775745957
HRL,2024-02-29,Packaged Foods & Meats,IQV|DIS|CTVA|EBAY|FANG,KHC|CAG|GIS|MDLZ|MKC,-0.21443627749589664,0.5392179338771442,-0.7536542113730409
HSY,2024-02-29,Packaged Foods & Meats,CAG|KHC|GIS|LH|DUK,KHC|MDLZ|GIS|CPB|CAG,0.40850975720206384,0.5384749962983547,-0.12996523909629087
HUBB,2024-02-29,Industrial Machinery & Supplies & Components,MAS|EFX|IR|APO|MLM,XYL|SWK|SNA|GWW|PH,0.6481180892243369,0.5387260524295523,0.1093920367947846
HWM,2024-02-29,Aerospace & Defense,VMC|GE|FTV|HII|IRM,TDG|AXON|BA|GD|LMT,0.5481507177148904,0.49567766865163443,0.052473049063256005
ICE,2024-02-29,Financial Exchanges & Data,AME|GWW|NDSN|BSX|WM,SPGI|NDAQ|MSCI|COIN|FDS,0.2241531811562247,0.061255573620990725,0.16289760753523397
IDXX,2024-02-29,Health Care Equipment,CBRE|EFX|WYNN|F|WFC,PODD|BAX|BDX|BSX|DXCM,0.4635517874052587,0.6555386432910658,-0.1919868558858071
IEX,2024-02-29,Industrial Machinery & Supplies & Components,DOV|HII|AME|CMI|LOW,HUBB|NDSN|FTV|GWW|ITW,0.6445688665833,0.7931845801840746,-0.14861571360077452
IFF,2024-02-29,Specialty Chemicals,GEN|PYPL|NTRS|MGM|CARR,DD|PPG|ECL|LYB|ALB,0.1969195298609563,0.5876907971508832,-0.39077126728992695
INCY,2024-02-29,Biotechnology,MTD|BEN|CPB|UDR|COO,GILD|MRNA|VRTX|AMGN|BIIB,0.5302628533246567,0.6407446701482784,-0.11048181682362168
INTC,2024-02-29,Semiconductors,ORCL|SLB|BA|HAL|HPE,ON|AVGO|AMD|MPWR|NVDA,0.5493452125641098,0.7092173799216254,-0.15987216735751553
INTU,2024-02-29,Application Software,DPZ|NRG|GDDY|IT|ACN,APP|FICO|PTC|DDOG|CRM,0.37055799490433167,0.7116544624261006,-0.341096467521769
IQV,2024-02-29,Life Sciences Tools & Services,HRL|DIS|EBAY|FANG|EMR,WAT|TMO|DHR|CRL|TECH,0.08067336453699862,0.8339492783930089,-0.7532759138560103
IR,2024-02-29,Industrial Machinery & Supplies & Components,MLM|MAS|HII|FTV|XYL,PH|DOV|ITW|PNR|SNA,0.7700917702847693,0.6788273080743084,0.09126446221046092
ISRG,2024-02-29,Health Care Equipment,WDAY|NTAP|PSX|VZ|WRB,EW|STE|PODD|ABT|GEHC,0.31953970552380634,0.38001283403545405,-0.06047312851164771
ITW,2024-02-29,Industrial Machinery & Supplies & Components,FFIV|MDT|HON|L|TMUS,IEX|SWK|OTIS|PH|IR,0.5035331109610632,0.629718471377657,-0.12618536041659378
IVZ,2024-02-29,Asset Management & Custody Banks,RVTY|ARE|EXR|MTB|DOC,ARES|BX|NTRS|TROW|BK,0.7534942359880963,0.7430236838267976,0.010470552161298663
JCI,2024-02-29,Building Products,LVS|BBY|POOL|WY|OKE,LII|ALLE|MAS|AOS|CARR,0.24552296580503216,0.6795395152730268,-0.4340165494679946
JKHY,2024-02-29,Transaction & Payment Processing Services,AIG|CINF|RJF|A|GPC,CPAY|GPN|MA|V|PYPL,0.6506497097585967,0.23490384375105433,0.4157458660075424
JNJ,2024-02-29,Pharmaceuticals,KO|V|TJX|CL|TMUS,MRK|VTRS|BMY|ZTS|PFE,0.40168573049870665,0.6610508706282424,-0.25936514012953577
JPM,2024-02-29,Diversified Banks,HD|CSX|WAB|HLT|ABT,USB|BAC|C|TFC|PNC,0.608836309897429,0.7736044947380321,-0.16476818484060307
KHC,2024-02-29,Packaged Foods & Meats,HSY|CAG|LH|DUK|ROP,CAG|GIS|HSY|MDLZ|MKC,0.43426244715038764,0.6419660091674426,-0.20770356201705498
KKR,2024-02-29,Asset Management & Custody Banks,CAT|HUBB|WFC|EFX|MAS,NTRS|TROW|BK|ARES|BLK,0.689643481784402,0.5777220365917292,0.11192144519267289
LHX,2024-02-29,Aerospace & Defense,RTX|TXT|TEL|FRT|TDY,TDG|BA|HII|TXT|GD,0.614845087602173,0.46592098563903833,0.14892410196313471
LII,2024-02-29,Building Products,CDNS|DPZ|FICO|ARES|INTU,BLDR|JCI|MAS|TT|ALLE,0.6840707095285397,0.8953081280645132,-0.21123741853597355
LLY,2024-02-29,Pharmaceuticals,CMG|ETN|WSM|KLAC|PH,MRK|PFE|ZTS|JNJ|VTRS,0.529496426903027,-0.20556763288829114,0.7350640597913182
LMT,2024-02-29,Aerospace & Defense,SRE|CNP|ATO|BDX|NI,HII|NOC|LHX|RTX|BA,0.6438004829183366,0.6472882222690464,-0.0034877393507097842
LNT,2024-02-29,Electric Utilities,WEC|EVRG|DGX|CNP|ED,SO|FE|EXC|PPL|CEG,0.919141985123589,0.775192242043006,0.14394974308058306
LYB,2024-02-29,Specialty Chemicals,CLX|AOS|OKE|ADP|AVY,IFF|PPG|ALB|ECL|DD,0.17122465745725726,0.26315421185165927,-0.09192955439440201
MA,2024-02-29,Transaction & Payment Processing Services,WMT|COR|AME|KR|WM,FISV|PYPL|V|JKHY|FIS,0.09286163399030345,0.5913191075837002,-0.49845747359339676
MAR,2024-02-29,"Hotels, Resorts & Cruise Lines",SPG|NVR|UHS|HST|TMO,ABNB|EXPE|NCLH|HLT|CCL,0.3930300260325025,0.7436045906325295,-0.350574564600027
MAS,2024-02-29,Building Products,IR|HUBB|MLM|TSCO|CMI,BLDR|CARR|ALLE|TT|JCI,0.6743487425956018,0.8105955600696164,-0.13624681747401457
MCHP,2024-02-29,Semiconductors,SWK|STT|NEE|HAS|MGM,ON|FSLR|SWKS|AVGO|ADI,0.30089660922832046,0.8994263448148263,-0.5985297355865058
MCO,2024-02-29,Financial Exchanges & Data,AFL|SNA|EXPD|SPGI|KHC,CBOE|SPGI|COIN|ICE|NDAQ,0.6750130717047992,0.4639575284325578,0.2110555432722414
MDLZ,2024-02-29,Packaged Foods & Meats,HON|LH|FDS|DUK|BR,TSN|KHC|CAG|MKC|HRL,0.28169437271029313,0.3613763333994553,-0.07968196068916217
MDT,2024-02-29,Health Care Equipment,ITW|FRT|CSCO|MDLZ|OMC,BDX|IDXX|STE|DXCM|RVTY,0.6262047276798864,0.5630055234861399,0.06319920419374658
MKC,2024-02-29,Packaged Foods & Meats,CPT|ESS|ADI|UDR|MAA,GIS|KHC|CAG|MDLZ|HSY,-0.2128654134850882,-0.08145512749595629,-0.1314102859891319
MPWR,2024-02-29,Semiconductors,AXON|XYZ|ZBRA|EL|DVA,FSLR|NVDA|AVGO|SWKS|MU,0.35922156661148086,0.8263874801929922,-0.4671659135815114
MRK,2024-02-29,Pharmaceuticals,ABBV|HD|ICE|HCA|TRV,BMY|VTRS|ZTS|PFE|JNJ,0.33919937884720064,0.5830422713058911,-0.2438428924586905
MRNA,2024-02-29,Biotechnology,SW|LITE|PYPL|CFG|BXP,REGN|BIIB|ABBV|VRTX|INCY,0.06368467171532134,0.627386393781628,-0.5637017220663066
MSCI,2024-02-29,Financial Exchanges & Data,VZ|KIM|EXR|GPN|HPE,COIN|CBOE|ICE|NDAQ|SPGI,0.30033259981011656,0.03715560429775327,0.2631769955123633
MTD,2024-02-29,Life Sciences Tools & Services,BEN|TROW|TSN|WAT|TECH,CRL|TMO|WAT|TECH|IQV,0.568857995314044,0.6697569643330632,-0.10089896901901918
MU,2024-02-29,Semiconductors,STX|BX|VLO|CDNS|MGM,ADI|MCHP|FSLR|MPWR|INTC,0.41942453060759205,0.35462220890773,0.06480232169986205
NCLH,2024-02-29,"Hotels, Resorts & Cruise Lines",XYZ|MPWR|SW|ZBRA|EL,MAR|EXPE|ABNB|RCL|CCL,0.19729637196995467,0.6327723667335103,-0.4354759947635557
NDAQ,2024-02-29,Financial Exchanges & Data,HPQ|REG|KIM|T|O,FDS|CBOE|MCO|SPGI|COIN,0.33389543687041146,0.016802933299791566,0.3170925035706199
NDSN,2024-02-29,Industrial Machinery & Supplies & Components,ORLY|HSIC|ICE|ABT|KR,FTV|OTIS|PH|GWW|ITW,0.6355490424537864,0.7970824280898362,-0.1615333856360498
NEE,2024-02-29,Multi-Utilities,DE|VTR|MCHP|SWK|T,SRE|DTE|AEE|XEL|CNP,0.36884978674939334,0.44199390099912617,-0.07314411424973283
NI,2024-02-29,Multi-Utilities,BDX|INVH|CMS|ETR|EIX,CNP|D|DTE|SRE|NEE,0.8689098978508331,0.7354429803723948,0.1334669174784383
NOC,2024-02-29,Aerospace & Defense,AEE|LMT|INVH|AON|AJG,TDG|LHX|LMT|AXON|GD,0.7287921756722268,0.5263691003655945,0.20242307530663228
NTAP,2024-02-29,"Technology Hardware, Storage & Peripherals",ISRG|TEL|CPB|VZ|WRB,SMCI|AAPL|STX|WDC|HPE,0.2429254521123405,0.33497375884128056,-0.09204830672894004
NTRS,2024-02-29,Asset Management & Custody Banks,MET|STT|DVN|HAS|CF,KKR|TROW|APO|BX|STT,0.23940453888591104,0.635299685273382,-0.3958951463874709
NVDA,2024-02-29,Semiconductors,TSLA|AMD|META|AMZN|MSFT,FSLR|INTC|MCHP|AVGO|AMD,0.5353555412527103,0.5451647170455547,-0.009809175792844349
NXPI,2024-02-29,Semiconductors,ODFL|KLAC|LVS|MAS|BBY,AMD|INTC|MU|SWKS|QCOM,0.7707227713182364,0.7907782001242347,-0.02005542880599831
ON,2024-02-29,Semiconductors,EPAM|EL|ZBRA|ABNB|STLD,AVGO|MCHP|TXN|MU|ADI,0.5533990342298679,0.7521580174221921,-0.1987589831923242
ORCL,2024-02-29,Application Software,MMM|HPE|NKE|FDX|SLB,APP|CDNS|CRM|ADBE|WDAY,0.08122405331749671,0.46148415425928035,-0.38026010094178364
OTIS,2024-02-29,Industrial Machinery & Supplies & Components,AVY|DRI|YUM|KR|ADP,FTV|PH|DOV|ITW|SWK,0.48640469669361447,0.7562831580046941,-0.2698784613110797
OXY,2024-02-29,Oil & Gas Exploration & Production,AMT|CCI|CTRA|SBUX|INVH,DVN|APA|FANG|EOG|CTRA,0.12291403886815121,0.8059080285054129,-0.6829939896372617
PCG,2024-02-29,Multi-Utilities,PNW|LNT|SO|DGX|WEC,CMS|CNP|XEL|DTE|NEE,0.7157623904539404,0.6924405235693567,0.02332186688458371
PEG,2024-02-29,Electric Utilities,CPRT|CME|AON|CASY|MNST,SO|EVRG|EIX|AEP|ETR,0.07281053352892905,0.42396568055528744,-0.3511551470263584
PFE,2024-02-29,Pharmaceuticals,NKE|AEE|UNH|EXC|WEC,BMY|VTRS|MRK|ZTS|JNJ,0.3913689744488003,0.2750921943745374,0.1162767800742629
PGR,2024-02-29,Property & Casualty Insurance,ALL|AMP|STX|CF|RJF,WRB|ACGL|TRV|ALL|CB,-0.5012644134310597,0.06772479131995557,-0.5689892047510152
PH,2024-02-29,Industrial Machinery & Supplies & Components,ETN|TT|NWSA|CMG|IR,OTIS|IEX|HUBB|SWK|PNR,0.7392484692615122,0.9439137078030391,-0.20466523854152685
PLTR,2024-02-29,Application Software,COIN|APP|TTD|CEG|XYZ,TYL|TRMB|ORCL|SNPS|FICO,0.4569768419030142,0.10583217085247686,0.3511446710505373
PNC,2024-02-29,Diversified Banks,GPN|EXR|MTB|NUE|RF,JPM|WFC|C|TFC|BAC,0.7579176639228765,0.742512994952289,0.015404668970587565
PNR,2024-02-29,Industrial Machinery & Supplies & Components,UHS|PLD|DHR|TXT|NVR,IEX|NDSN|HUBB|IR|OTIS,0.7180481624573377,0.7601943946353407,-0.04214623217800295
PNW,2024-02-29,Multi-Utilities,WEC|PCG|LNT|DGX|AWK,NI|NEE|DTE|XEL|ED,0.7768494305015695,0.8565436700801659,-0.07969423957859634
PODD,2024-02-29,Health Care Equipment,AES|WBD|APA|DXCM|CCL,ABT|SYK|IDXX|RVTY|EW,0.38732980844470566,0.5712180976772753,-0.1838882892325696
PPG,2024-02-29,Specialty Chemicals,TAP|NI|BDX|TYL|ATO,ECL|DD|LYB|SHW|IFF,0.6646278826758194,0.5965678935546602,0.06805998912115918
PPL,2024-02-29,Electric Utilities,CMS|KMI|ETR|MO|STZ,WEC|CEG|AEP|EXC|SO,0.6080788507879462,0.7376665228242842,-0.12958767203633803
PTC,2024-02-29,Application Software,REGN|GS|FFIV|WRB|COO,TYL|WDAY|TRMB|FICO|ADSK,0.61167430596819,0.8649778592531084,-0.2533035532849185
PYPL,2024-02-29,Transaction & Payment Processing Services,IFF|TER|GEN|APTV|SW,XYZ|CPAY|FIS|GPN|MA,0.05883007650500291,0.6803572766084992,-0.6215272001034963
QCOM,2024-02-29,Semiconductors,WFC|FIS|HUBB|CAT|HST,NVDA|MPWR|SWKS|NXPI|ON,0.47029650804799505,0.8645559990124306,-0.3942594909644356
RCL,2024-02-29,"Hotels, Resorts & Cruise Lines",LULU|BX|NOW|WDC|MPC,ABNB|MAR|CCL|NCLH|BKNG,0.14186806911071956,0.7066928932294447,-0.5648248241187251
REGN,2024-02-29,Biotechnology,GS|BK|PTC|PSX|ADSK,BIIB|INCY|ABBV|MRNA|VRTX,0.45285808751758827,0.20590844288649862,0.24694964463108965
RMD,2024-02-29,Health Care Equipment,RF|EXR|PNC|FITB|GPN,ZBH|RVTY|BDX|BAX|PODD,0.35735023979142816,0.5922745746825969,-0.23492433489116876
RTX,2024-02-29,Aerospace & Defense,LHX|MS|ALL|CVS|TXT,LMT|LHX|HII|HWM|TXT,0.13185374276530828,-0.0017171705921512675,0.13357091335745955
RVTY,2024-02-29,Health Care Equipment,RF|IVZ|WAT|COF|C,STE|EW|DXCM|IDXX|PODD,0.7016076526310538,0.4162826819446095,0.28532497068644436
SHW,2024-02-29,Specialty Chemicals,PCAR|TDG|BSX|APH|CSX,ALB|ECL|DD|IFF|PPG,0.6897690531691199,0.4793229988923514,0.21044605427676844
SJM,2024-02-29,Packaged Foods & Meats,GLW|CPB|OMC|UDR|AMGN,TSN|HSY|CAG|MKC|MDLZ,0.5446487073926518,0.38762250998969056,0.15702619740296125
SMCI,2024-02-29,"Technology Hardware, Storage & Peripherals",CVNA|APP|META|AMD|COIN,AAPL|HPE|HPQ|STX|WDC,0.37844143792656254,0.36829735388846413,0.010144084038098411
SNA,2024-02-29,Industrial Machinery & Supplies & Components,MCO|AFL|FOXA|EXPD|FOX,NDSN|HUBB|XYL|GWW|IEX,0.1757192513955257,0.4915282252182336,-0.3158089738227079
SNPS,2024-02-29,Application Software,EXE|CDNS|CSGP|CAH|CTRA,APP|TRMB|TYL|PLTR|CRM,0.5491148187836403,0.6453574499467183,-0.09624263116307796
SO,2024-02-29,Electric Utilities,ED|DGX|LNT|CNP|SRE,FE|PEG|VST|PPL|DUK,0.8686969762562479,0.7248759206640252,0.1438210555922227
SPGI,2024-02-29,Financial Exchanges & Data,EXPD|CSCO|CMCSA|FDS|DUK,ICE|MCO|MSCI|FDS|CBOE,0.2339295810055291,0.6008481643303766,-0.3669185833248475
SRE,2024-02-29,Multi-Utilities,CNP|ED|EVRG|WEC|LNT,AEE|PNW|DTE|XEL|PCG,0.851732716261056,0.8650524554738435,-0.013319739212787507
STE,2024-02-29,Health Care Equipment,J|CDW|AVY|PKG|DOV,RVTY|RMD|BSX|DXCM|ABT,0.2961000123684993,0.23741082989489898,0.05868918247360033
STT,2024-02-29,Asset Management & Custody Banks,MCHP|PFG|NTRS|HAS|T,APO|BX|AMP|BLK|IVZ,0.5489033520903467,0.5789801367490441,-0.030076784658697453
STX,2024-02-29,"Technology Hardware, Storage & Peripherals",APO|PGR|RJF|VLO|HST,WDC|HPE|NTAP|AAPL|DELL,-0.3022982182881304,0.4816268046346269,-0.7839250229227573
SWK,2024-02-29,Industrial Machinery & Supplies & Components,MCHP|VTR|FCX|NEE|DOC,IEX|XYL|HUBB|FTV|IR,0.6960105967776749,0.5255130365007388,0.17049756027693608
SWKS,2024-02-29,Semiconductors,ESS|CVS|MKC|VLO|POOL,ADI|INTC|FSLR|AMD|MU,0.044550069665867595,0.652538408046034,-0.6079883383801664
SYK,2024-02-29,Health Care Equipment,XYL|KR|CMI|HII|AME,RMD|STE|ABT|IDXX|ISRG,0.42533284743562416,0.7604320283012574,-0.3350991808656333
TDG,2024-02-29,Aerospace & Defense,PCAR|SHW|BSX|MLM|HLT,NOC|HWM|HII|TXT|GD,0.7827478915172311,0.48276117011207464,0.2999867214051565
TECH,2024-02-29,Life Sciences Tools & Services,MTD|TSN|BEN|TER|WAT,IQV|DHR|WAT|A|MTD,0.6866084923631254,0.7042301883819633,-0.017621696018837896
TFC,2024-02-29,Diversified Banks,USB|CFG|DXCM|HBAN|FITB,C|JPM|BAC|PNC|USB,0.8244008407771742,0.790740379621074,0.03366046115610022
TMO,2024-02-29,Life Sciences Tools & Services,GS|PSA|DHR|REGN|TROW,IQV|DHR|CRL|WAT|A,0.6426699364792574,0.8234068046614405,-0.18073686818218304
TPL,2024-02-29,Oil & Gas Exploration & Production,DVN|CCI|CF|EOG|BKR,EOG|APA|COP|EQT|FANG,0.3986904760412076,0.4690209874382577,-0.0703305113970501
TRMB,2024-02-29,Application Software,IBKR|WYNN|DLTR|EFX|WFC,APP|PTC|ADBE|SNPS|FICO,0.21751222591331296,0.5517703755075313,-0.3342581495942183
TROW,2024-02-29,Asset Management & Custody Banks,TSN|MTD|BEN|JBHT|A,STT|AMP|BX|BK|BEN,0.696534420267276,0.7548000548971437,-0.05826563462986778
TRV,2024-02-29,Property & Casualty Insurance,HCA|AXP|REGN|WRB|ABBV,HIG|CINF|PGR|ALL|WRB,0.4271353414515478,0.5529515825337715,-0.12581624108222372
TSN,2024-02-29,Packaged Foods & Meats,TROW|MTD|VLO|WAT|KEYS,KHC|CPB|GIS|CAG|SJM,-0.09848336377947219,0.30085619631680555,-0.39933956009627775
TT,2024-02-29,Building Products,PH|NWSA|EFX|ETN|HUBB,BLDR|JCI|ALLE|CARR|AOS,0.6309404139192822,0.6904843580815236,-0.0595439441622414
TXN,2024-02-29,Semiconductors,CVS|DHR|BLK|CTSH|DOW,NXPI|ADI|QCOM|MCHP|MU,0.4810055193439626,0.7870205133697171,-0.30601499402575455
TXT,2024-02-29,Aerospace & Defense,WRB|LHX|PLD|TEL|PNR,TDG|HWM|GE|GD|HII,0.3785487002785227,0.3049545948276789,0.07359410545084383
TYL,2024-02-29,Application Software,PPG|IT|TAP|CTSH|ELV,FICO|CRM|PTC|SNPS|ORCL,0.5507400269055818,0.5830281249531417,-0.03228809804755994
USB,2024-02-29,Diversified Banks,HBAN|TFC|SCHW|DXCM|RF,PNC|TFC|BAC|C|WFC,0.7429168377856028,0.9465989214714899,-0.20368208368588714
V,2024-02-29,Transaction & Payment Processing Services,TJX|JNJ|BRK-B|MCD|KO,CPAY|JKHY|XYZ|MA|FISV,0.3131926765786549,0.5123109862107913,-0.1991183096321364
VRTX,2024-02-29,Biotechnology,NTAP|VZ|WDAY|SJM|GLW,MRNA|GILD|REGN|INCY|ABBV,0.789717273367803,0.3184298795844409,0.47128739378336204
VST,2024-02-29,Electric Utilities,EME|FIX|PWR|ERIE|AMAT,CEG|SO|FE|DUK|WEC,0.40952041630941005,0.3290913504192358,0.08042906589017423
VTRS,2024-02-29,Pharmaceuticals,WFC|LUV|KKR|EFX|CAT,PFE|LLY|ZTS|MRK|BMY,0.42040622375348863,0.2523521137953443,0.16805410995814435
WAT,2024-02-29,Life Sciences Tools & Services,NUE|ALLE|MTD|TSN|ADSK,MTD|DHR|CRL|TMO|IQV,0.7037784633093501,0.7774754144944127,-0.07369695118506259
WDAY,2024-02-29,Application Software,PSX|BX|ADSK|COF|MPC,INTU|FICO|SNPS|CRM|ADBE,0.18308623663632623,0.34310345968641787,-0.16001722305009164
WDC,2024-02-29,"Technology Hardware, Storage & Peripherals",BX|NUE|RCL|MTB|COF,STX|DELL|NTAP|HPE|SMCI,0.009396538103417524,0.7922942842261926,-0.7828977461227751
WEC,2024-02-29,Electric Utilities,LNT|EVRG|PNW|DGX|CNP,ES|SO|EXC|PPL|PEG,0.9236292019798089,0.9173171513612304,0.006312050618578535
WFC,2024-02-29,Diversified Banks,EFX|QCOM|WYNN|CAT|IDXX,C|BAC|USB|TFC|JPM,0.16171720588442254,0.7279443620927751,-0.5662271562083526
WRB,2024-02-29,Property & Casualty Insurance,TXT|TEL|SYY|GS|PLD,PGR|HIG|ALL|CB|ACGL,0.35659607366530177,0.6054915674417909,-0.24889549377648912
XEL,2024-02-29,Multi-Utilities,FOX|BIIB|EXPD|FOXA|AKAM,PCG|SRE|AEE|PNW|DTE,0.3946142512749812,0.556032709987111,-0.1614184587121298
XYL,2024-02-29,Industrial Machinery & Supplies & Components,FTV|SYK|VMC|IEX|HII,PH|HUBB|ITW|FTV|IEX,0.8910834188442516,0.8434189767226296,0.04766444212162202
